method,epoch,dataset,timestamp,train_loss,train_acc,train_acc_top5,train_f1_macro,train_prec_macro,train_rec_macro,train_acc_up,test_loss,test_acc,test_acc_top5,test_f1_macro,test_prec_macro,test_rec_macro,test_acc_up
OURS,15.0,MARC-specific,2020-07-05 17:44:37.870996,0.20058467151384743,1.0,1.0,1.0,1.0,1.0,1.0,0.4025132393686148,0.9465791940018744,0.9700093720712277,0.9326075748869866,0.9443703703703704,0.9362460317460318,1.0
OURS,16.0,MARC-specific,2020-07-05 17:44:42.586324,0.1817039356915283,0.9997653683716565,1.0,0.9997037037037036,0.9998550724637681,0.9995833333333334,0.0,0.4042227994004699,0.9475164011246485,0.9690721649484536,0.9341350659144776,0.9505171957671958,0.9371587301587302,1.0
OURS,17.0,MARC-specific,2020-07-05 17:44:47.206526,0.17041646267175115,1.0,1.0,1.0,1.0,1.0,0.0,0.3885091528952848,0.9428303655107779,0.9700093720712277,0.9274289452377688,0.9439907407407406,0.9306904761904762,0.0
OURS,18.0,MARC-specific,2020-07-05 17:44:51.827444,0.15682650877382207,1.0,1.0,1.0,1.0,1.0,0.0,0.38735917643508627,0.9409559512652296,0.9690721649484536,0.9267836177983235,0.9444986772486773,0.929936507936508,0.0
OURS,19.0,MARC-specific,2020-07-05 17:44:56.484303,0.14345451380755073,1.0,1.0,1.0,1.0,1.0,0.0,0.37820102837226494,0.9456419868791003,0.9700093720712277,0.9311743664831901,0.9476097883597883,0.9348571428571428,0.0
OURS,20.0,MARC-specific,2020-07-05 17:45:01.184228,0.14242613472215787,1.0,1.0,1.0,1.0,1.0,0.0,0.37018317076348767,0.9512652296157451,0.9709465791940018,0.9401320476908713,0.9573412698412699,0.9415238095238095,1.0
OURS,21.0,MARC-specific,2020-07-05 17:45:05.852426,0.13070932202694954,1.0,1.0,1.0,1.0,1.0,0.0,0.3716930979278005,0.9512652296157451,0.9690721649484536,0.9396350076938313,0.9542222222222222,0.9418015873015873,0.0
OURS,22.0,MARC-specific,2020-07-05 17:45:10.536124,0.1318921023610051,1.0,1.0,1.0,1.0,1.0,0.0,0.36609058558326407,0.9475164011246485,0.9681349578256795,0.9344596237096238,0.9517005772005772,0.9373571428571429,0.0
OURS,23.0,MARC-specific,2020-07-05 17:45:15.210430,0.12214979173109487,1.0,1.0,1.0,1.0,1.0,0.0,0.36500881851110484,0.9493908153701968,0.9700093720712277,0.935027263586087,0.951117724867725,0.9377738095238095,0.0
OURS,24.0,MARC-specific,2020-07-05 17:45:19.846539,0.1166627014091685,1.0,1.0,1.0,1.0,1.0,0.0,0.36262951548287214,0.9493908153701968,0.9709465791940018,0.9359523994523996,0.9516560846560848,0.938468253968254,0.0
OURS,25.0,MARC-specific,2020-07-05 17:45:24.523870,0.11717467555441469,1.0,1.0,1.0,1.0,1.0,0.0,0.3587536721332339,0.9493908153701968,0.9690721649484536,0.9348951141451142,0.949515873015873,0.9388253968253969,0.0
OURS,26.0,MARC-specific,2020-07-05 17:45:29.232935,0.11250391792014752,1.0,1.0,1.0,1.0,1.0,0.0,0.3507893958321887,0.9522024367385192,0.9709465791940018,0.9386991809932987,0.9515013227513227,0.9423571428571429,1.0
OURS,27.0,MARC-specific,2020-07-05 17:45:33.891429,0.11079306599121595,1.0,1.0,1.0,1.0,1.0,0.0,0.35406404525572266,0.950328022492971,0.9690721649484536,0.938000768294886,0.9520291005291006,0.9401349206349205,0.0
OURS,28.0,MARC-specific,2020-07-05 17:45:38.534077,0.10597514730700301,1.0,1.0,1.0,1.0,1.0,0.0,0.3580640074434745,0.9531396438612934,0.971883786316776,0.9411140101728339,0.9574960317460318,0.9426349206349206,1.0
OURS,29.0,MARC-specific,2020-07-05 17:45:43.216241,0.10466480276803912,1.0,1.0,1.0,1.0,1.0,0.0,0.3551081241489909,0.9522024367385192,0.9709465791940018,0.9380395623983859,0.9528705738705738,0.9415238095238093,0.0
OURS,30.0,MARC-specific,2020-07-05 17:45:47.935793,0.10559935502075131,1.0,1.0,1.0,1.0,1.0,0.0,0.3531047587877361,0.9512652296157451,0.9690721649484536,0.9376887317475553,0.9517658730158731,0.9409682539682539,0.0
OURS,31.0,MARC-specific,2020-07-05 17:45:52.636094,0.10341853872186306,1.0,1.0,1.0,1.0,1.0,0.0,0.3500301414068994,0.950328022492971,0.9709465791940018,0.9373954352836705,0.9514314204314205,0.9395793650793651,0.0
OURS,32.0,MARC-specific,2020-07-05 17:45:57.304592,0.10220106521552295,1.0,1.0,1.0,1.0,1.0,0.0,0.3499981488512293,0.9493908153701968,0.9709465791940018,0.9351078213725275,0.95194708994709,0.9377738095238095,0.0
OURS,33.0,MARC-specific,2020-07-05 17:46:01.923146,0.09966127486687096,1.0,1.0,1.0,1.0,1.0,0.0,0.35342843348776615,0.950328022492971,0.9709465791940018,0.9365208250355308,0.9514378306878306,0.9395793650793649,0.0
OURS,34.0,MARC-specific,2020-07-05 17:46:06.618685,0.09828623652052622,1.0,1.0,1.0,1.0,1.0,0.0,0.3468250098665295,0.9484536082474226,0.9709465791940018,0.9361470049558284,0.9524576719576721,0.938468253968254,0.0
OURS,35.0,MARC-specific,2020-07-05 17:46:11.338539,0.09859498154943619,1.0,1.0,1.0,1.0,1.0,0.0,0.35456260600264317,0.9531396438612934,0.9709465791940018,0.9417899448046506,0.9569074074074075,0.9437460317460318,0.0
OURS,36.0,MARC-specific,2020-07-05 17:46:15.987536,0.09874194387760815,1.0,1.0,1.0,1.0,1.0,0.0,0.3536077833052763,0.950328022492971,0.9709465791940018,0.9377985875779994,0.9505582010582011,0.9408756613756614,0.0
OURS,37.0,MARC-specific,2020-07-05 17:46:20.633186,0.09878749733223484,1.0,1.0,1.0,1.0,1.0,0.0,0.34393198898493293,0.950328022492971,0.971883786316776,0.9389759254906314,0.9540383597883597,0.9412460317460318,0.0
OURS,38.0,MARC-specific,2020-07-05 17:46:25.315588,0.09636903019968975,1.0,1.0,1.0,1.0,1.0,0.0,0.34715233197140716,0.9522024367385192,0.9737582005623243,0.9373712529300765,0.947579365079365,0.9420793650793652,0.0
OURS,39.0,MARC-specific,2020-07-05 17:46:29.933375,0.09654652519944351,1.0,1.0,1.0,1.0,1.0,0.0,0.34803435875359495,0.9531396438612934,0.9709465791940018,0.9381326331620449,0.9504894179894181,0.9416626984126985,0.0
OURS,40.0,MARC-specific,2020-07-05 17:46:34.666363,0.09527022530360157,1.0,1.0,1.0,1.0,1.0,0.0,0.3464956937991467,0.950328022492971,0.971883786316776,0.935509953009953,0.9501150793650792,0.9394404761904762,0.0
OURS,41.0,MARC-specific,2020-07-05 17:46:39.308294,0.0954539032503508,1.0,1.0,1.0,1.0,1.0,0.0,0.349090104669528,0.950328022492971,0.9737582005623243,0.9392874162874163,0.9551402116402117,0.9409682539682539,0.0
OURS,42.0,MARC-specific,2020-07-05 17:46:44.001286,0.09416772176938569,1.0,1.0,1.0,1.0,1.0,0.0,0.34469874985271676,0.9540768509840675,0.9737582005623243,0.9414656672303731,0.9563955026455027,0.9441626984126985,1.0
OURS,43.0,MARC-specific,2020-07-05 17:46:48.627086,0.09768059200828817,1.0,1.0,1.0,1.0,1.0,0.0,0.35593004311036036,0.9456419868791003,0.9728209934395501,0.9302591607738668,0.9481521164021164,0.932681216931217,0.0
OURS,44.0,MARC-specific,2020-07-05 17:46:53.263108,0.09734343552760036,1.0,1.0,1.0,1.0,1.0,0.0,0.35863040830336,0.9475164011246485,0.9728209934395501,0.9337106912695148,0.9469563492063492,0.9368809523809523,0.0
OURS,45.0,MARC-specific,2020-07-05 17:46:57.938566,0.09345144990714488,1.0,1.0,1.0,1.0,1.0,0.0,0.34335133135877377,0.9550140581068416,0.9746954076850984,0.9425860376007436,0.9559669312169312,0.9459682539682539,1.0
OURS,46.0,MARC-specific,2020-07-05 17:47:02.576604,0.09202729995571801,1.0,1.0,1.0,1.0,1.0,0.0,0.34759562278922296,0.950328022492971,0.9737582005623243,0.9383800953948014,0.9546891534391534,0.9410476190476189,0.0
OURS,47.0,MARC-specific,2020-07-05 17:47:07.292470,0.09277034935146808,1.0,1.0,1.0,1.0,1.0,0.0,0.35482496414211384,0.9522024367385192,0.9700093720712277,0.941692505207211,0.9579153439153439,0.943547619047619,0.0
OURS,48.0,MARC-specific,2020-07-05 17:47:11.992292,0.09527843670000889,1.0,1.0,1.0,1.0,1.0,0.0,0.34486880781165663,0.950328022492971,0.971883786316776,0.9382772200566317,0.9548121693121694,0.9405978835978837,0.0
OURS,49.0,MARC-specific,2020-07-05 17:47:16.620126,0.09142319502502134,1.0,1.0,1.0,1.0,1.0,0.0,0.3477437359602963,0.9512652296157451,0.9728209934395501,0.9409779257779257,0.9556258648758649,0.9423571428571429,0.0
OURS,50.0,MARC-specific,2020-07-05 17:47:21.361857,0.09284242874353159,1.0,1.0,1.0,1.0,1.0,0.0,0.3455537290163094,0.9493908153701968,0.9737582005623243,0.9358951881451882,0.9485793650793649,0.9395793650793651,0.0
OURS,51.0,MARC-specific,2020-07-05 17:47:25.972259,0.09089780561468624,1.0,1.0,1.0,1.0,1.0,0.0,0.3457012202908418,0.9512652296157451,0.9746954076850984,0.939553345347463,0.9550013227513228,0.9415238095238095,0.0
OURS,52.0,MARC-specific,2020-07-05 17:47:30.673584,0.09057201441956036,1.0,1.0,1.0,1.0,1.0,0.0,0.34405896591324614,0.9475164011246485,0.9746954076850984,0.9334648653089831,0.9467541717541718,0.9373571428571427,0.0
OURS,53.0,MARC-specific,2020-07-05 17:47:35.383919,0.08954671535733606,1.0,1.0,1.0,1.0,1.0,0.0,0.3440941601796137,0.950328022492971,0.9746954076850984,0.9356488788988789,0.9498253968253967,0.9395793650793649,0.0
OURS,54.0,MARC-specific,2020-07-05 17:47:39.996987,0.08949132044443442,1.0,1.0,1.0,1.0,1.0,0.0,0.3472820354491165,0.9531396438612934,0.971883786316776,0.940227571992278,0.9547288359788362,0.9433293650793652,0.0
OURS,55.0,MARC-specific,2020-07-05 17:47:44.680824,0.08923444355362069,1.0,1.0,1.0,1.0,1.0,0.0,0.34803029732829294,0.9531396438612934,0.9756326148078726,0.9411991346859766,0.9560829725829725,0.9436349206349206,0.0
OURS,56.0,MARC-specific,2020-07-05 17:47:49.313507,0.08899244976569542,1.0,1.0,1.0,1.0,1.0,0.0,0.3470155018283143,0.9522024367385192,0.9765698219306467,0.9409189976689978,0.9550833333333333,0.943547619047619,0.0
OURS,57.0,MARC-specific,2020-07-05 17:47:54.005588,0.08891705048791906,1.0,1.0,1.0,1.0,1.0,0.0,0.34631234642044895,0.9540768509840675,0.9756326148078726,0.942145441160147,0.9567566137566138,0.9448571428571426,0.0
OURS,58.0,MARC-specific,2020-07-05 17:47:58.673189,0.09012972873625538,1.0,1.0,1.0,1.0,1.0,0.0,0.3451688028906927,0.9531396438612934,0.9746954076850984,0.939196680226092,0.9528664021164021,0.9430515873015872,0.0
OURS,59.0,MARC-specific,2020-07-05 17:48:03.369979,0.0887231857199895,1.0,1.0,1.0,1.0,1.0,0.0,0.3524165522191942,0.950328022492971,0.9746954076850984,0.9389342046842046,0.9551825396825396,0.9416031746031746,0.0
OURS,60.0,MARC-specific,2020-07-05 17:48:08.049437,0.08963285884782776,1.0,1.0,1.0,1.0,1.0,0.0,0.34825800769834064,0.9550140581068416,0.9756326148078726,0.9444438252379429,0.9597910052910053,0.9463253968253968,0.0
OURS,61.0,MARC-specific,2020-07-05 17:48:12.707364,0.0889502187071133,1.0,1.0,1.0,1.0,1.0,0.0,0.3522763755573998,0.9540768509840675,0.9746954076850984,0.942510299011847,0.9552879990379991,0.9452420634920634,0.0
OURS,62.0,MARC-specific,2020-07-05 17:48:17.374522,0.0884442453979327,1.0,1.0,1.0,1.0,1.0,0.0,0.34331861867341573,0.9522024367385192,0.9737582005623243,0.9389922887569946,0.9535026455026455,0.941940476190476,0.0
OURS,63.0,MARC-specific,2020-07-05 17:48:22.088657,0.08913382726661592,1.0,1.0,1.0,1.0,1.0,0.0,0.3425906536491429,0.9531396438612934,0.9737582005623243,0.9415576585723644,0.9549232804232805,0.9445793650793651,0.0
OURS,64.0,MARC-specific,2020-07-05 17:48:26.672675,0.08828205564935573,1.0,1.0,1.0,1.0,1.0,0.0,0.35100070248168547,0.9522024367385192,0.9709465791940018,0.9393730071098492,0.9534797979797979,0.941829365079365,0.0
OURS,65.0,MARC-specific,2020-07-05 17:48:31.356522,0.08992181648423782,1.0,1.0,1.0,1.0,1.0,0.0,0.339944210730933,0.9522024367385192,0.9765698219306467,0.940209741239153,0.9543425925925925,0.9427738095238095,0.0
OURS,66.0,MARC-specific,2020-07-05 17:48:35.982966,0.08887950927438673,1.0,1.0,1.0,1.0,1.0,0.0,0.34639262141975824,0.9550140581068416,0.9728209934395501,0.9439757565562519,0.957617364117364,0.9460753968253968,0.0
OURS,67.0,MARC-specific,2020-07-05 17:48:40.643011,0.08849488496290915,1.0,1.0,1.0,1.0,1.0,0.0,0.33760644657486716,0.9540768509840675,0.971883786316776,0.941278410043116,0.9568002645502647,0.9436071428571426,0.0
OURS,68.0,MARC-specific,2020-07-05 17:48:45.318066,0.08714594908761396,1.0,1.0,1.0,1.0,1.0,0.0,0.3417798545222028,0.9550140581068416,0.9746954076850984,0.9423439001086061,0.956760582010582,0.9438849206349206,0.0
OURS,69.0,MARC-specific,2020-07-05 17:48:49.952508,0.08641687801945998,1.0,1.0,1.0,1.0,1.0,0.0,0.33921913880830407,0.9559512652296157,0.9728209934395501,0.9451584744231804,0.9603002645502647,0.9464642857142856,1.0
OURS,70.0,MARC-specific,2020-07-05 17:48:54.658415,0.0864592474085073,1.0,1.0,1.0,1.0,1.0,0.0,0.34230193721991115,0.950328022492971,0.9756326148078726,0.9373105783105783,0.9496468253968254,0.9400753968253969,0.0
OURS,71.0,MARC-specific,2020-07-05 17:48:59.326238,0.08675368389631313,1.0,1.0,1.0,1.0,1.0,0.0,0.34258516159365976,0.9522024367385192,0.9737582005623243,0.9396249953749952,0.9542142857142858,0.9426349206349206,0.0
OURS,72.0,MARC-specific,2020-07-05 17:49:03.955186,0.08633310829233753,1.0,1.0,1.0,1.0,1.0,0.0,0.34158193723638147,0.9550140581068416,0.9756326148078726,0.9412687312687311,0.9519404761904762,0.9449960317460318,0.0
OURS,73.0,MARC-specific,2020-07-05 17:49:08.573766,0.08614064319166763,1.0,1.0,1.0,1.0,1.0,0.0,0.3411293617591974,0.9550140581068416,0.9756326148078726,0.9433601801248862,0.9584113756613757,0.9452738095238096,0.0
OURS,74.0,MARC-specific,2020-07-05 17:49:13.254081,0.08656442855191533,1.0,1.0,1.0,1.0,1.0,0.0,0.346578231554447,0.9493908153701968,0.9746954076850984,0.9359164479311537,0.9487645502645502,0.9398571428571426,0.0
OURS,75.0,MARC-specific,2020-07-05 17:49:17.849463,0.087178282418731,1.0,1.0,1.0,1.0,1.0,0.0,0.34730358173217074,0.9493908153701968,0.9728209934395501,0.9368712528728008,0.9531213323713323,0.9390515873015874,0.0
OURS,76.0,MARC-specific,2020-07-05 17:49:22.507788,0.08636776579903191,1.0,1.0,1.0,1.0,1.0,0.0,0.34182857105468295,0.9540768509840675,0.9765698219306467,0.9409746027393086,0.9548875661375663,0.9438849206349206,0.0
OURS,77.0,MARC-specific,2020-07-05 17:49:27.197730,0.08733604810624992,1.0,1.0,1.0,1.0,1.0,0.0,0.35193404033012,0.9512652296157451,0.9728209934395501,0.9365996628643688,0.9515383597883598,0.9402738095238096,0.0
OURS,78.0,MARC-specific,2020-07-05 17:49:31.832721,0.08703727900967918,1.0,1.0,1.0,1.0,1.0,0.0,0.34117136793708625,0.9522024367385192,0.9728209934395501,0.9367155469802529,0.9489193121693121,0.9420198412698411,0.0
OURS,79.0,MARC-specific,2020-07-05 17:49:36.559278,0.08647325121352283,1.0,1.0,1.0,1.0,1.0,0.0,0.3426511241184179,0.9531396438612934,0.9746954076850984,0.9411120607061785,0.9537237484737485,0.9433293650793652,0.0
OURS,80.0,MARC-specific,2020-07-05 17:49:41.233471,0.0868487065838906,1.0,1.0,1.0,1.0,1.0,0.0,0.3462559425367187,0.9522024367385192,0.9756326148078726,0.9417079064726124,0.9571785714285715,0.9435939153439153,0.0
OURS,81.0,MARC-specific,2020-07-05 17:49:45.906665,0.08702946946563322,1.0,1.0,1.0,1.0,1.0,0.0,0.3542090728529838,0.9493908153701968,0.9728209934395501,0.9369292504307984,0.9527800625300625,0.9396071428571429,0.0
OURS,82.0,MARC-specific,2020-07-05 17:49:50.574845,0.08626402741108406,1.0,1.0,1.0,1.0,1.0,0.0,0.35325494658589474,0.9540768509840675,0.9728209934395501,0.9431697876713356,0.957256253006253,0.9448849206349206,0.0
OURS,83.0,MARC-specific,2020-07-05 17:49:55.318659,0.08547434891503722,1.0,1.0,1.0,1.0,1.0,0.0,0.3471628675532319,0.9540768509840675,0.9775070290534208,0.9436904979552037,0.9597566137566139,0.9450753968253969,0.0
OURS,84.0,MARC-specific,2020-07-05 17:49:59.994281,0.08534747390456739,1.0,1.0,1.0,1.0,1.0,0.0,0.34597276546403194,0.9550140581068416,0.9746954076850984,0.9460857504151621,0.9608361823361823,0.9467420634920636,0.0
OURS,85.0,MARC-specific,2020-07-05 17:50:04.650928,0.08503312443775059,1.0,1.0,1.0,1.0,1.0,0.0,0.3512567963657138,0.9550140581068416,0.9737582005623243,0.9447012464659523,0.9595820105820106,0.9460753968253968,0.0
OURS,86.0,MARC-specific,2020-07-05 17:50:09.295861,0.08523863844192403,1.0,1.0,1.0,1.0,1.0,0.0,0.34916084951737714,0.9540768509840675,0.9737582005623243,0.9440889578830756,0.95939417989418,0.945260582010582,0.0
OURS,87.0,MARC-specific,2020-07-05 17:50:13.948740,0.08479967570707643,1.0,1.0,1.0,1.0,1.0,0.0,0.3450511428051835,0.9568884723523898,0.9746954076850984,0.9470262922778403,0.9621292688792689,0.9484365079365079,1.0
OURS,88.0,MARC-specific,2020-07-05 17:50:18.636875,0.08745807876739632,1.0,1.0,1.0,1.0,1.0,0.0,0.3467382502086607,0.9540768509840675,0.9728209934395501,0.9421782172076292,0.959903439153439,0.9446256613756612,0.0
OURS,89.0,MARC-specific,2020-07-05 17:50:23.268207,0.08535691616416033,1.0,1.0,1.0,1.0,1.0,0.0,0.3451543411740993,0.9568884723523898,0.9737582005623243,0.9468365838381319,0.96139911014911,0.9485753968253967,0.0
OURS,90.0,MARC-specific,2020-07-05 17:50:27.878873,0.08593976620719333,1.0,1.0,1.0,1.0,1.0,0.0,0.34803282131546553,0.9531396438612934,0.9737582005623243,0.940514421308539,0.9545171957671957,0.9440701058201058,0.0
OURS,91.0,MARC-specific,2020-07-05 17:50:32.593757,0.08638786880805537,1.0,1.0,1.0,1.0,1.0,0.0,0.3336445764614917,0.9568884723523898,0.9737582005623243,0.9457336580630699,0.9598084045584047,0.9472182539682539,0.0
OURS,92.0,MARC-specific,2020-07-05 17:50:37.276240,0.08534587830207203,1.0,1.0,1.0,1.0,1.0,0.0,0.3380445842583155,0.9540768509840675,0.9765698219306467,0.9413091015738075,0.9543399470899472,0.9441626984126985,0.0
OURS,93.0,MARC-specific,2020-07-05 17:50:41.956935,0.08468835435174878,1.0,1.0,1.0,1.0,1.0,0.0,0.3425010617511677,0.9531396438612934,0.9765698219306467,0.9415474960769078,0.9545105820105821,0.9440701058201058,0.0
OURS,94.0,MARC-specific,2020-07-05 17:50:46.612603,0.08488867240282696,1.0,1.0,1.0,1.0,1.0,0.0,0.34022930228861004,0.9540768509840675,0.9756326148078726,0.9413470298764416,0.9552473544973547,0.9441626984126985,0.0
OURS,95.0,MARC-specific,2020-07-05 17:50:51.328554,0.0848444249115601,1.0,1.0,1.0,1.0,1.0,0.0,0.3489395214110306,0.9475164011246485,0.9756326148078726,0.9331806575540592,0.946415343915344,0.9379325396825396,0.0
OURS,96.0,MARC-specific,2020-07-05 17:50:56.036027,0.08449461258308029,1.0,1.0,1.0,1.0,1.0,0.0,0.34318430838371505,0.9559512652296157,0.9775070290534208,0.9436730154377214,0.9568082010582009,0.9466626984126982,0.0
OURS,97.0,MARC-specific,2020-07-05 17:51:00.700782,0.08431868826431156,1.0,1.0,1.0,1.0,1.0,0.0,0.3396950021050975,0.9540768509840675,0.9784442361761949,0.9428845538992597,0.9559272486772487,0.9454920634920635,0.0
OURS,98.0,MARC-specific,2020-07-05 17:51:05.360247,0.08476654720216892,1.0,1.0,1.0,1.0,1.0,0.0,0.33584782044772465,0.9540768509840675,0.9756326148078726,0.9413844401785578,0.9552248677248678,0.9443478835978836,0.0
OURS,99.0,MARC-specific,2020-07-05 17:51:10.017022,0.08419899941050128,1.0,1.0,1.0,1.0,1.0,0.0,0.33483458538701183,0.9568884723523898,0.9765698219306467,0.9436555546849664,0.9566600529100528,0.9466626984126985,0.0
OURS,100.0,MARC-specific,2020-07-05 17:51:14.627448,0.08396850679470082,1.0,1.0,1.0,1.0,1.0,0.0,0.33846632043474056,0.9559512652296157,0.9775070290534208,0.9433314343608462,0.9546243386243386,0.9461071428571428,0.0
OURS,101.0,MARC-specific,2020-07-05 17:51:19.317750,0.08451809009676078,1.0,1.0,1.0,1.0,1.0,0.0,0.34826520708194936,0.9531396438612934,0.9746954076850984,0.9398673026320086,0.9517089947089946,0.9434087301587302,0.0
OURS,102.0,MARC-specific,2020-07-05 17:51:24.027469,0.08484733781935966,1.0,1.0,1.0,1.0,1.0,0.0,0.3472905529151481,0.950328022492971,0.9765698219306467,0.9370173252673252,0.951059523809524,0.9409682539682539,0.0
OURS,103.0,MARC-specific,2020-07-05 17:51:28.654769,0.0850214611219722,1.0,1.0,1.0,1.0,1.0,0.0,0.3523173807319795,0.9559512652296157,0.9756326148078726,0.9426610397399873,0.9537380952380953,0.9464642857142856,0.0
OURS,104.0,MARC-specific,2020-07-05 17:51:33.332198,0.08411773879837957,1.0,1.0,1.0,1.0,1.0,0.0,0.3471725137508016,0.9568884723523898,0.9737582005623243,0.9451239163886221,0.9570661375661375,0.9478531746031748,0.0
OURS,105.0,MARC-specific,2020-07-05 17:51:38.026919,0.08397310392529905,1.0,1.0,1.0,1.0,1.0,0.0,0.34514631333760043,0.9559512652296157,0.9756326148078726,0.9441155728802787,0.9593320105820107,0.9458293650793651,0.0
OURS,106.0,MARC-specific,2020-07-05 17:51:42.680228,0.08439317159616908,1.0,1.0,1.0,1.0,1.0,0.0,0.344859411617027,0.9531396438612934,0.9746954076850984,0.9417615902615902,0.9526349206349206,0.9444880952380953,0.0
OURS,107.0,MARC-specific,2020-07-05 17:51:47.342992,0.08425871430359105,1.0,1.0,1.0,1.0,1.0,0.0,0.34343967127989916,0.9531396438612934,0.9765698219306467,0.9400712583712584,0.9538427960927961,0.9420198412698414,0.0
OURS,108.0,MARC-specific,2020-07-05 17:51:51.969505,0.08397283921816269,1.0,1.0,1.0,1.0,1.0,0.0,0.3487816332178688,0.950328022492971,0.9746954076850984,0.9355845450845451,0.9473730158730158,0.9397976190476189,0.0
OURS,109.0,MARC-specific,2020-07-05 17:51:56.607118,0.08431434313885094,1.0,1.0,1.0,1.0,1.0,0.0,0.34447120986145685,0.9531396438612934,0.9765698219306467,0.9388125425772486,0.948899470899471,0.9417420634920636,0.0
OURS,110.0,MARC-specific,2020-07-05 17:52:01.226552,0.08380672818111848,1.0,1.0,1.0,1.0,1.0,0.0,0.34704144282271737,0.9540768509840675,0.9765698219306467,0.9433152081886097,0.9570859788359788,0.9459087301587302,0.0
